scientific_name,title,author,license,original_url,card_url
Silphium integrifolium,Silphium integrifolium - Asteraceae,Kerry D Woods,CC BY-NC-ND 2.0,https://www.flickr.com/photos/93854456@N03/50239016032,https://live.staticflickr.com/65535/50239016032_f37df18223_z.jpg
Silphium laciniatum,Fall Compassplant Leaves,HorsePunchKid,CC BY-NC-SA 2.0,https://www.flickr.com/photos/17373191@N00/37468007400,https://live.staticflickr.com/4449/37468007400_2d4839148e_z.jpg
Silphium perfoliatum,Cup Plant,pchgorman,CC BY-NC-SA 2.0,https://www.flickr.com/photos/52421717@N00/53101701913,https://live.staticflickr.com/65535/53101701913_d7c54b9210_z.jpg
Silphium terebinthinaceum,Prairie Dock (Silphium terebinthinaceum),wackybadger,CC BY-SA 2.0,https://www.flickr.com/photos/8584048@N05/28816285804,https://live.staticflickr.com/8321/28816285804_61823c5268_z.jpg
Simmondsia chinensis,Jojoba blooming,brewbooks,CC BY-SA 2.0,https://www.flickr.com/photos/93452909@N00/33155168295,https://live.staticflickr.com/2489/33155168295_efdc924724_z.jpg
Sisyrinchium angustifolium,"Blue-eyed Grass, Sisyrinchium angustifolium",Gardening Solutions,CC BY-NC 2.0,https://www.flickr.com/photos/9093880@N03/25685130834,https://live.staticflickr.com/1682/25685130834_6a8a3ed453_z.jpg
Sisyrinchium bellum,J20170410-0096—Sisyrinchium bellum—RPBG Plant Sale,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/33862911552,https://live.staticflickr.com/3933/33862911552_e406fe629a_z.jpg
Sisyrinchium californicum,J20161013-0017—Sisyrinchium californicum—RPBG—DxO,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/30349494371,https://live.staticflickr.com/5780/30349494371_1e2dd0dc62_z.jpg
Sisyrinchium idahoense,"Idaho blue eyed grass, Sisyrinchium idahoense var. occidentale",Jim Morefield,CC BY-SA 2.0,https://www.flickr.com/photos/127605180@N04/17100049389,https://live.staticflickr.com/7723/17100049389_023979ef50_z.jpg
Sisyrinchium montanum,Common blue-eyed grass - Sisyrinchium montanum,YellowstoneNPS,Public Domain Mark 1.0,https://www.flickr.com/photos/80223459@N05/41114080190,https://live.staticflickr.com/1826/41114080190_e10e130008_z.jpg
Sium suave,Water parsnip (Sium suave),Adam Balzer,CC BY-NC-ND 2.0,https://www.flickr.com/photos/99579779@N05/32063699435,https://live.staticflickr.com/433/32063699435_7dffbd99a1_z.jpg
Smilacina racemosa,Smilacina racemosa (Maianthemum racemosum),wallygrom,CC BY-SA 2.0,https://www.flickr.com/photos/33037982@N04/17176991377,https://live.staticflickr.com/7714/17176991377_464acbc0c7_z.jpg
Smilacina stellata,Smilacina stellata - starry false Solomon's seal,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/52400416105,https://live.staticflickr.com/65535/52400416105_92b23091d9_z.jpg
Smilax bona-nox,"Saw Greenbriar - Smilax bona-nox, Colt Creek State Park, Lakeland, Florida",Judy Gallagher,CC BY 2.0,https://www.flickr.com/photos/52450054@N04/32338375505,https://live.staticflickr.com/654/32338375505_55ea6fd654_z.jpg
Smilax rotundifolia,"Round-leaved Greenbrier - Smilax rotundifolia, Meadowood SRMA, Mason Neck, Virginia, May 3, 2021",Judy Gallagher,CC BY 2.0,https://www.flickr.com/photos/52450054@N04/51712778526,https://live.staticflickr.com/65535/51712778526_3b45c2a085_z.jpg
Smilax tamnoides,Bristly Greenbrier (Smilax tamnoides),wackybadger,CC BY-SA 2.0,https://www.flickr.com/photos/8584048@N05/19746262816,https://live.staticflickr.com/3791/19746262816_01c0228ed5_z.jpg
Solanum mammosum,Solanum mammosum - solanaceae - Hiltop - Bohol - PHILIPPINES,michel-candel,CC BY-NC-SA 2.0,https://www.flickr.com/photos/84942480@N03/40683048802,https://live.staticflickr.com/4799/40683048802_b7ebe1f3ee_z.jpg
Solidago altissima,Goldenrod,M.P.N.texan,CC BY-NC 2.0,https://www.flickr.com/photos/8113246@N02/38114746096,https://live.staticflickr.com/4484/38114746096_5d8bf5bf0b_z.jpg
Solidago caesia,"New England native garden, blue steam goldenrod, solidago caesia",sapienssolutions,CC BY 2.0,https://www.flickr.com/photos/16278399@N00/44177953280,https://live.staticflickr.com/4820/44177953280_ecf2deff4c_z.jpg
Solidago californica,G20080910-2638--Solidago californica--RPBG,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/20069758713,https://live.staticflickr.com/5675/20069758713_0b12742f1e_z.jpg
Solidago fistulosa,Solidago Fistulosa,Javierahr,CC BY-NC-ND 2.0,https://www.flickr.com/photos/33934038@N03/22561622536,https://live.staticflickr.com/5721/22561622536_c4b1517e4b_z.jpg
Solidago flexicaulis,Solidago flexicaulis inflorescences,dogtooth77,CC BY-NC-SA 2.0,https://www.flickr.com/photos/53817483@N00/48806107038,https://live.staticflickr.com/65535/48806107038_c0f6a1dffb_z.jpg
Solidago gigantea,"20200816 082 Haarle, Late guldenroede - Solidago gigantea",Jac. Janssen,CC BY 2.0,https://www.flickr.com/photos/78782622@N03/50244668648,https://live.staticflickr.com/65535/50244668648_9ac3f5ab29_z.jpg
Solidago missouriensis,IMG_9140 Sphex ichneumoneus on Solidago missouriensis,Jon. D. Anderson,CC BY-NC-ND 2.0,https://www.flickr.com/photos/94694397@N07/28805786557,https://live.staticflickr.com/850/28805786557_62c9a229ed_z.jpg
Solidago multiradiata,"northern goldenrod, Solidago multiradiata",Jim Morefield,CC BY-SA 2.0,https://www.flickr.com/photos/127605180@N04/25054607205,https://live.staticflickr.com/1675/25054607205_5e47cf6c49_z.jpg
Solidago nemoralis,Gray Goldenrod (Solidago nemoralis),wackybadger,CC BY-SA 2.0,https://www.flickr.com/photos/8584048@N05/29560836086,https://live.staticflickr.com/8440/29560836086_716ec17be5_z.jpg
Solidago odora,"Solidago odora 2, Sweet Goldenrod, Howard County, Md, Helen Lowe Metzman_2019-03-22-14.10.58 ZS PMax UDR",Sam Droege,Public Domain Mark 1.0,https://www.flickr.com/photos/54563451@N08/49914167763,https://live.staticflickr.com/65535/49914167763_4f5356ebeb_z.jpg
Solidago patula,SLT05828,rudenoon,CC BY-NC-ND 2.0,https://www.flickr.com/photos/42969140@N00/36496037984,https://live.staticflickr.com/4432/36496037984_ff20b02303_z.jpg
Solidago rigida,Stiff Goldenrod,nickavarvel,CC BY 2.0,https://www.flickr.com/photos/156513724@N05/26248020699,https://live.staticflickr.com/4508/26248020699_1b773c1bae_z.jpg
Solidago rugosa,Solidago rugosa_,dogtooth77,CC BY-NC-SA 2.0,https://www.flickr.com/photos/53817483@N00/20317153513,https://live.staticflickr.com/5690/20317153513_bd15405113_z.jpg
Solidago sempervirens,Seaside Goldenrod,Anita363,CC BY-NC 2.0,https://www.flickr.com/photos/61897811@N00/28929297824,https://live.staticflickr.com/8015/28929297824_f6a6cf11a4_z.jpg
Solidago simplex,Solidago simplex,aspidoscelis,CC0,https://www.flickr.com/photos/26246711@N00/23858777475,https://live.staticflickr.com/747/23858777475_fd2dab4f33_z.jpg
Solidago speciosa,Monarch on Showy Goldenrod,pchgorman,CC BY-NC-SA 2.0,https://www.flickr.com/photos/52421717@N00/29801952435,https://live.staticflickr.com/8530/29801952435_d5f564e021_z.jpg
Solidago uliginosa,Bog Goldenrod (Solidago uliginosa),wackybadger,CC BY-SA 2.0,https://www.flickr.com/photos/8584048@N05/28568382694,https://live.staticflickr.com/7648/28568382694_270781e355_z.jpg
Solidago ulmifolia,Bee (tbd) on Elm-leaved Goldenrod (Solidago ulmifolia),wackybadger,CC BY-SA 2.0,https://www.flickr.com/photos/8584048@N05/21352774238,https://live.staticflickr.com/690/21352774238_0f60b73f47_z.jpg
Solidago velutina,J20170824-0072—Solidago velutina ssp californica—RPBG—DxO,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/36117582283,https://live.staticflickr.com/4402/36117582283_007713cc2e_z.jpg
Sophora chrysophylla,starr-121016-0851-Sophora_chrysophylla-habit_with_Michael_headed_for_Paliku-Bottomless_Pit_HNP-Maui,Starr Environmental,CC BY 2.0,https://www.flickr.com/photos/97499887@N06/25075342802,https://live.staticflickr.com/1617/25075342802_6aa712be3f_z.jpg
Sorbus sitchensis,Sitka Mountain Ash - Sorbus sitchensis,tlhowes2012,CC BY-NC-SA 2.0,https://www.flickr.com/photos/83789606@N02/28347415744,https://live.staticflickr.com/8148/28347415744_2724f5dfdb_z.jpg
Sorghastrum nutans,Sorghastrum nutans,dogtooth77,CC BY-NC-SA 2.0,https://www.flickr.com/photos/53817483@N00/20638295894,https://live.staticflickr.com/5771/20638295894_89cb83cb4e_z.jpg
Spartina alterniflora,Spartina alterniflora,USFWS Fish and Aquatic Conservation,Public Domain Mark 1.0,https://www.flickr.com/photos/37406777@N07/29284444707,https://live.staticflickr.com/1878/29284444707_36a622ff6f_z.jpg
Spartina bakeri,Freshwater wetland,FWC Research,CC BY-NC-ND 2.0,https://www.flickr.com/photos/47377886@N05/33402017046,https://live.staticflickr.com/641/33402017046_a5503b54ce_z.jpg
Spartina patens,"Great Swamp Spartina patens, Barnstable Rhode Island",Mary Gillham Archive Project,CC BY 2.0,https://www.flickr.com/photos/139791896@N06/37358587054,https://live.staticflickr.com/4460/37358587054_3d3d52cc99_z.jpg
Sphaeralcea ambigua,Apricot Mallow (Sphaeralcea ambigua var. rugosa) and bee,Sharon out hiking:),CC BY-NC-SA 2.0,https://www.flickr.com/photos/119714073@N07/51040331508,https://live.staticflickr.com/65535/51040331508_998c52eb18_z.jpg
Sphaeralcea angustifolia,"Narrowleaf Globemallow, Sphaeralcea angustifolia",J. Maughn,CC BY-NC 2.0,https://www.flickr.com/photos/62043870@N05/47955271867,https://live.staticflickr.com/65535/47955271867_b029647912_z.jpg
Sphaeralcea coccinea,Scarlet globe mallow,CAJC: in the PNW,CC BY-SA 2.0,https://www.flickr.com/photos/88913562@N00/26073722544,https://live.staticflickr.com/1674/26073722544_dc2d94a18f_z.jpg
Sphaeralcea grossulariifolia,Animas Mountains,aspidoscelis,CC0,https://www.flickr.com/photos/26246711@N00/22584643138,https://live.staticflickr.com/5813/22584643138_fc8f476847_z.jpg
Sphaeralcea munroana,IMG_8484 White-stemmed Globemallow - Sphaeralcea munroana,Jon. D. Anderson,CC BY-NC-ND 2.0,https://www.flickr.com/photos/94694397@N07/42315569544,https://live.staticflickr.com/835/42315569544_9e514f4fc8_z.jpg
Spiraea alba,White Meadowsweet (Spiraea alba),wackybadger,CC BY-SA 2.0,https://www.flickr.com/photos/8584048@N05/28568529384,https://live.staticflickr.com/8854/28568529384_b854bdae73_z.jpg
Spiraea douglasii,P20150414-0027—Springtime Scene in the Garden—RPBG,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/16529935674,https://live.staticflickr.com/8723/16529935674_86dc7e1276_z.jpg
Spiranthes cernua,Ladies' Tresses Colony,BlueRidgeKitties,CC BY-NC-SA 2.0,https://www.flickr.com/photos/41380738@N05/21578306798,https://live.staticflickr.com/655/21578306798_1447f89c8c_z.jpg
Sporobolus airoides,"Black sagebrush steppe: Cathedral Gorge, Nevada (Sporobolus airoides)",Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/20254075718,https://live.staticflickr.com/533/20254075718_4c0b7988f7_z.jpg
Sporobolus cryptandrus,"sand dropseed, Sporobolus cryptandrus",Jim Morefield,CC BY-SA 2.0,https://www.flickr.com/photos/127605180@N04/16348712569,https://live.staticflickr.com/8677/16348712569_5827cb6799_z.jpg
Sporobolus heterolepis,Sporobolus heterolepis,PA Natural Heritage Program,CC BY-NC-SA 2.0,https://www.flickr.com/photos/143646335@N04/28705471591,https://live.staticflickr.com/8748/28705471591_b87e1fe40f_z.jpg
Stachys coccinea,Scarlet hedgenettle,Joseph j7uy5,CC BY-NC-SA 2.0,https://www.flickr.com/photos/69251992@N00/51341820169,https://live.staticflickr.com/65535/51341820169_f23da3e215_z.jpg
Stachytarpheta jamaicensis,"Blue Porterweed - Stachytarpheta jamaicensis, Castellow Hammock Nature Preserve, Miami, Florida",Judy Gallagher,CC BY 2.0,https://www.flickr.com/photos/52450054@N04/31507996412,https://live.staticflickr.com/651/31507996412_86fa020c68_z.jpg
Stenocereus thurberi,"200202 104 San Diego Zoo Safari Park - Baja Garden, Simmondsia chinensis Jojoba, Stenocereus thurberi, Lophocereus schotii, Ferocactus spp, Fouquieria diguetii Tree Ocotillo",cultivar413,CC BY 2.0,https://www.flickr.com/photos/131880272@N06/49537252617,https://live.staticflickr.com/65535/49537252617_7133eb1498_z.jpg
Stenotaphrum secundatum,Stenotaphrum secundatum 'Variegatum',wallygrom,CC BY-SA 2.0,https://www.flickr.com/photos/33037982@N04/34164736076,https://live.staticflickr.com/2891/34164736076_98479c74d9_z.jpg
Stipa comata,"needle and thread grass, Stipa comata var. comata",Jim Morefield,CC BY-SA 2.0,https://www.flickr.com/photos/127605180@N04/24598279959,https://live.staticflickr.com/1611/24598279959_c9ff1dd001_z.jpg
Stipa hymenoides,"Oryzopsis hymenoides (Indian ricegrass) (Serpents Trail Canyon, Colorado National Monument, Colorado, USA) 3",James St. John,CC BY 2.0,https://www.flickr.com/photos/47445767@N05/23330424813,https://live.staticflickr.com/1470/23330424813_f7b894fa4a_z.jpg
Stipa pulchra,Stipa pulchra,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/35034340452,https://live.staticflickr.com/4201/35034340452_c3482cd4c1_z.jpg
Stipa speciosa,Stipa speciosa,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/34831107135,https://live.staticflickr.com/4267/34831107135_584766305c_z.jpg
Stokesia laevis,"Stokesia laevis (Stokes' aster), still blooming in November",tgpotterfield,CC BY-NC-SA 2.0,https://www.flickr.com/photos/55770627@N04/50680949237,https://live.staticflickr.com/65535/50680949237_74e805f993_z.jpg
Stylophorum diphyllum,celandine-poppy (Stylophorum diphyllum),tsoleau,CC BY-NC-ND 2.0,https://www.flickr.com/photos/23535767@N04/17394966008,https://live.staticflickr.com/7673/17394966008_1402a0dd31_z.jpg
Symphoricarpos albus,Waxball,Felip1,CC BY-NC 2.0,https://www.flickr.com/photos/72041338@N00/30526849188,https://live.staticflickr.com/1843/30526849188_477a1efd47_z.jpg
Symphoricarpos mollis,"Symphorine rampante, Symphoricarpos mollis, Caprifoliacées",olive.titus,Public Domain Mark 1.0,https://www.flickr.com/photos/96064256@N04/26869224933,https://live.staticflickr.com/7165/26869224933_ef514d08fe_z.jpg
Symphoricarpos orbiculatus,"27/365 Coralberry - Symphoricarpos orbiculatus, Occoquan Bay National Wildlife Refuge, Woodbridge, Virginia, January 27, 2021",Judy Gallagher,CC BY 2.0,https://www.flickr.com/photos/52450054@N04/50883529527,https://live.staticflickr.com/65535/50883529527_34d0a1be94_z.jpg
Symphoricarpos oreophilus,Symphoricarpos oreophilus - mountain snowberry,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/51394085963,https://live.staticflickr.com/65535/51394085963_973af03401_z.jpg
Symphoricarpos rotundifolius,"mountain snowberry, Symphoricarpos rotundifolius var. rotundifolius",Jim Morefield,CC BY-SA 2.0,https://www.flickr.com/photos/127605180@N04/18256003245,https://live.staticflickr.com/8765/18256003245_4eecb219e3_z.jpg
Symphyotrichum ascendens,Symphyotrichum ascendens - western aster,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/52507952521,https://live.staticflickr.com/65535/52507952521_b1ff23d3fe_z.jpg
Symphyotrichum boreale,Northern Bog Aster (Symphyotrichum boreale) ?,wackybadger,CC BY-SA 2.0,https://www.flickr.com/photos/8584048@N05/21508779481,https://live.staticflickr.com/5685/21508779481_50b0e70920_z.jpg
Symphyotrichum chilense,J20170824-0034—Symphyotrichum chilense—RPBG—DxO,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/36851458535,https://live.staticflickr.com/4393/36851458535_c0d5898384_z.jpg
Symphyotrichum ciliolatum,20201003-004: Fringed blue aster,August Rode,CC BY-NC-SA 2.0,https://www.flickr.com/photos/8029355@N02/50412449338,https://live.staticflickr.com/65535/50412449338_1a1159dc15_z.jpg
Symphyotrichum cordifolium,Symphyotrichum cordifolium - Asteraceae,Kerry D Woods,CC BY-NC-ND 2.0,https://www.flickr.com/photos/93854456@N03/30552997143,https://live.staticflickr.com/5469/30552997143_ceba750415_z.jpg
Symphyotrichum dumosum,Rice Button Aster (Symphyotrichum dumosum),Mary Keim,CC BY-NC-SA 2.0,https://www.flickr.com/photos/38514062@N03/49278844901,https://live.staticflickr.com/65535/49278844901_fd058c354f_z.jpg
Symphyotrichum ericoides,Amethyst asters,Thomas Cizauskas,CC BY-NC-ND 2.0,https://www.flickr.com/photos/75714412@N00/53289685438,https://live.staticflickr.com/65535/53289685438_76b46e90b9_z.jpg
Symphyotrichum falcatum,Symphyotrichum falcatum,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/29681936755,https://live.staticflickr.com/8807/29681936755_d93e3e9044_z.jpg
Symphyotrichum foliaceum,Symphyotrichum foliaceum var. apricum - alpine leafybract aster,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/52376724637,https://live.staticflickr.com/65535/52376724637_c0265e6bbe_z.jpg
Symphyotrichum laeve,Symphyotrichum laeve 1,wundoroo,CC BY-NC-SA 2.0,https://www.flickr.com/photos/12929431@N07/36986360124,https://live.staticflickr.com/4494/36986360124_18f3bdf7f9_z.jpg
Symphyotrichum lanceolatum,"western stream aster, Symphyotrichum lanceolatum var. hesperium",Jim Morefield,CC BY-SA 2.0,https://www.flickr.com/photos/127605180@N04/49699389518,https://live.staticflickr.com/65535/49699389518_0dd35415dd_z.jpg
Symphyotrichum lateriflorum,Symphyotrichum lateriflorum - Asteraceae,Kerry D Woods,CC BY-NC-ND 2.0,https://www.flickr.com/photos/93854456@N03/38747472324,https://live.staticflickr.com/4692/38747472324_d3461784eb_z.jpg
Symphyotrichum novae-angliae,New England Aster,BlueRidgeKitties,CC BY-NC-SA 2.0,https://www.flickr.com/photos/41380738@N05/21370106215,https://live.staticflickr.com/5672/21370106215_bdf4a8cfbc_z.jpg
Symphyotrichum novi-belgii,New York aster,hedera.baltica,CC BY-SA 2.0,https://www.flickr.com/photos/125741467@N05/46367575892,https://live.staticflickr.com/4812/46367575892_aa3e761ba9_z.jpg
Symphyotrichum oblongifolium,Symphyotrichum oblongifolium 01,Scott Zona,CC BY-NC 2.0,https://www.flickr.com/photos/12017190@N06/51593385745,https://live.staticflickr.com/65535/51593385745_98503c941d_z.jpg
Symphyotrichum oolentangiense,Sky-blue Aster,pchgorman,CC BY-NC-SA 2.0,https://www.flickr.com/photos/52421717@N00/30881941461,https://live.staticflickr.com/5452/30881941461_64f5a8d79c_z.jpg
Symphyotrichum patens,Goldenrod & Late Purple Aster,pecooper98362,CC BY-NC 2.0,https://www.flickr.com/photos/29261037@N02/29145490154,https://live.staticflickr.com/8322/29145490154_652ceb34ed_z.jpg
Symphyotrichum pilosum,Spotlight on heath asters (01),Thomas Cizauskas,CC BY-NC-ND 2.0,https://www.flickr.com/photos/75714412@N00/53367381565,https://live.staticflickr.com/65535/53367381565_d4317841d5_z.jpg
Symphyotrichum puniceum,Symphyotrichum puniceum (Purple-stemmed American Aster),Arthur Chapman,CC BY-NC 2.0,https://www.flickr.com/photos/32005048@N06/23889314067,https://live.staticflickr.com/4580/23889314067_535a78f60c_z.jpg
Symphyotrichum racemosum,Autumn's aster abundance,Thomas Cizauskas,CC BY-NC-ND 2.0,https://www.flickr.com/photos/75714412@N00/51631574503,https://live.staticflickr.com/65535/51631574503_48f1e50f96_z.jpg
Symphyotrichum sericeum,Symphyotrichum sericeum,peganum,CC BY-SA 2.0,https://www.flickr.com/photos/26698606@N03/21473729674,https://live.staticflickr.com/719/21473729674_d5f52c66f9_z.jpg
Symphyotrichum tenuifolium,Symphyotrichum tenuifolium (perennial saltmarsh American-aster),tgpotterfield,CC BY-NC-SA 2.0,https://www.flickr.com/photos/55770627@N04/30184668314,https://live.staticflickr.com/5464/30184668314_4d78f24b66_z.jpg
Symphyotrichum undulatum,Aster Patch,BlueRidgeKitties,CC BY-NC-SA 2.0,https://www.flickr.com/photos/41380738@N05/25290465329,https://live.staticflickr.com/5656/25290465329_26b2f9ae3e_z.jpg
Symplocarpus foetidus,Skunk Cabbage Blooming,treegrow,CC BY 2.0,https://www.flickr.com/photos/86548370@N00/32180849734,https://live.staticflickr.com/3748/32180849734_d536b2ab4b_z.jpg
Tabebuia heterophylla,Pink trumpet tree -Tabebuia heterophylla,Tatters ✾,CC BY-NC 2.0,https://www.flickr.com/photos/62938898@N00/50410086636,https://live.staticflickr.com/65535/50410086636_44f867ce98_z.jpg
Taraxacum officinale,Taraxacum officinale,BlueRidgeKitties,CC BY-NC-SA 2.0,https://www.flickr.com/photos/41380738@N05/32869787152,https://live.staticflickr.com/2884/32869787152_a4c90c8194_z.jpg
Taxodium ascendens,Taxodium ascendens (pond cypress tree) 2,James St. John,CC BY 2.0,https://www.flickr.com/photos/47445767@N05/53345913437,https://live.staticflickr.com/65535/53345913437_e0fc59041d_z.jpg
Taxodium distichum,Baldcypress,dankeck,CC0,https://www.flickr.com/photos/140641142@N05/40713384673,https://live.staticflickr.com/65535/40713384673_875ba3c881_z.jpg
Tecoma stans,"""Sunrise"" Tree",Bennilover,CC BY-ND 2.0,https://www.flickr.com/photos/75885098@N05/34613219270,https://live.staticflickr.com/4251/34613219270_acd8cf0d9a_z.jpg
Tellima grandiflora,"160430 075 The High Line - Phlox divaricata 'Blue Moon', Tiarella cordifolia Foam Flower, Tellima grandiflora Fringe Cups",cultivar413,CC BY 2.0,https://www.flickr.com/photos/131880272@N06/26716289802,https://live.staticflickr.com/7405/26716289802_993a8c5881_z.jpg
Tetraclea coulteri,Near Howells Ridge,aspidoscelis,CC0,https://www.flickr.com/photos/26246711@N00/36873979333,https://live.staticflickr.com/4446/36873979333_09d0b63c34_z.jpg
Tetraneuris acaulis,Tetraneuris acaulis - stemless hymenoxys,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/51245290045,https://live.staticflickr.com/65535/51245290045_a8745dc31a_z.jpg
Tetraneuris scaposa,Tetraneuris scaposa,sonnia hill,CC BY 2.0,https://www.flickr.com/photos/18453498@N07/50559847387,https://live.staticflickr.com/65535/50559847387_4cb470e176_z.jpg
Thalia dealbata,"190608 200 Kensington Garden Tour - House 1 on Sussex Drive, Koi Pool, Juncus effusus, Thalia dealbata, Eichhornia crassipes Water Hyacinth, Pistia stratiotes Water Lettuce",cultivar413,CC BY 2.0,https://www.flickr.com/photos/131880272@N06/48071025193,https://live.staticflickr.com/65535/48071025193_f982d3924c_z.jpg
Thalia geniculata,Alligator Flag,homeredwardprice,CC BY 2.0,https://www.flickr.com/photos/28340342@N08/33352618071,https://live.staticflickr.com/2950/33352618071_078fc5c95a_z.jpg
Thalictrum alpinum,"Arctic meadow rue, Thalictrum alpinum",Jim Morefield,CC BY-SA 2.0,https://www.flickr.com/photos/127605180@N04/27817758718,https://live.staticflickr.com/973/27817758718_b4c8fa0335_z.jpg
Thalictrum dasycarpum,"160722 151 Chi Bot Gdn Native Gdn - Thalictrum dasycarpum, Heliopsis helianthoides, Parthenium integrifolium, Sporobolus heterolepis, Panicum virgatum 'Cheyenne Sky'",cultivar413,CC BY 2.0,https://www.flickr.com/photos/131880272@N06/28152567034,https://live.staticflickr.com/8727/28152567034_e1a6930c47_z.jpg
Thalictrum dioicum,Meadow Rue,BlueRidgeKitties,CC BY-NC-SA 2.0,https://www.flickr.com/photos/41380738@N05/50363225737,https://live.staticflickr.com/65535/50363225737_60dd4375fc_z.jpg
Thalictrum fendleri,Fendler's Meadow-Rue,tombenson76,CC BY-NC-ND 2.0,https://www.flickr.com/photos/40928097@N07/48164462602,https://live.staticflickr.com/65535/48164462602_ab7638e2ab_z.jpg
Thalictrum occidentale,Thalictrum occidentale - western meadow-rue,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/50226427083,https://live.staticflickr.com/65535/50226427083_f97106489c_z.jpg
Thalictrum pubescens,Meadowrue,BlueRidgeKitties,CC BY-NC-SA 2.0,https://www.flickr.com/photos/41380738@N05/50311970901,https://live.staticflickr.com/65535/50311970901_c8d55a8767_z.jpg
Thalictrum thalictroides,Rue Anemone,BlueRidgeKitties,CC BY-NC-SA 2.0,https://www.flickr.com/photos/41380738@N05/48964973598,https://live.staticflickr.com/65535/48964973598_e2b4aed6cd_z.jpg
Thalictrum venulosum,"Thalictrum venulosum (veiny-leaved meadow-rue), Peru, NY",Doug_McGrady,CC BY 2.0,https://www.flickr.com/photos/150919437@N06/34607687376,https://live.staticflickr.com/4174/34607687376_7f31197298_z.jpg
Thaspium trifoliatum,NGeoriga23-69,sgharvey@ymail.com,CC BY 2.0,https://www.flickr.com/photos/134867242@N05/52832141691,https://live.staticflickr.com/65535/52832141691_eaf5f3b16a_z.jpg
Thelesperma filifolium,Thelesperma filifolium (Hook.) A. Gray,Barry Hammel,CC BY-NC-SA 2.0,https://www.flickr.com/photos/68114448@N06/29617334252,https://live.staticflickr.com/8457/29617334252_d22dd86498_z.jpg
Thelypteris interrupta,Hottentot Fern (Thelypteris interrupta),Mary Keim,CC BY-NC-SA 2.0,https://www.flickr.com/photos/38514062@N03/16994382267,https://live.staticflickr.com/7689/16994382267_a4efd88e7e_z.jpg
Thelypteris kunthii,Thelypteris kunthii = Pelazoneuron kunthii (Thelypteridaceae),Dr. Alexey Yakovlev,CC BY-SA 2.0,https://www.flickr.com/photos/30628571@N04/52439720226,https://live.staticflickr.com/65535/52439720226_a653be0b2d_z.jpg
Thelypteris noveboracensis,"A New York fern, in Georgia",Thomas Cizauskas,CC BY-NC-ND 2.0,https://www.flickr.com/photos/75714412@N00/52816263372,https://live.staticflickr.com/65535/52816263372_d0590bc4fc_z.jpg
Thelypteris ovata,227A1649.jpg,bill_dodd,CC BY-NC 2.0,https://www.flickr.com/photos/85472330@N00/26149141312,https://live.staticflickr.com/1616/26149141312_d893d325cd_z.jpg
Thelypteris palustris,"Thelypteris palustris, Marsh Fern",Ashley Basil,CC BY 2.0,https://www.flickr.com/photos/28438417@N08/40941208083,https://live.staticflickr.com/65535/40941208083_34639d56a5_z.jpg
Thelypteris puberula,20171030_121256—Thelypteris puberula—RPBG,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/26346309979,https://live.staticflickr.com/4447/26346309979_6e7c385ff4_z.jpg
Thelypteris simulata,"Thelypteris simulata (Massachusetts Fern), Hopkinton, RI",Doug_McGrady,CC BY 2.0,https://www.flickr.com/photos/150919437@N06/26298829727,https://live.staticflickr.com/871/26298829727_35772305a8_z.jpg
Thermopsis divaricarpa,Spreadfruit Goldenbanner,philipbouchard,CC BY-NC-ND 2.0,https://www.flickr.com/photos/62003631@N00/48376896351,https://live.staticflickr.com/65535/48376896351_185a2dc542_z.jpg
Thermopsis montana,Thermopsis montana,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/18797162046,https://live.staticflickr.com/5477/18797162046_0b36b62f2d_z.jpg
Thermopsis rhombifolia,Thermopsis rhombifolia - prairie thermopsis,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/50531185911,https://live.staticflickr.com/65535/50531185911_b23e0b22d7_z.jpg
Thespesia grandiflora,Maga I,Karen Blix,CC BY-NC-SA 2.0,https://www.flickr.com/photos/27592904@N07/17330335616,https://live.staticflickr.com/8828/17330335616_ba67743333_z.jpg
